,AL,AR,AZ,CA,CO,CT,DE,FL,GA,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
5536,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5537,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5538,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5539,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5540,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5541,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5542,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5543,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5544,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5545,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5546,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5547,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5548,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5549,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5550,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5551,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5552,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5553,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5554,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5555,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5556,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5557,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5558,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5559,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5560,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5561,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5562,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5563,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5564,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5565,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5566,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5567,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5568,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5569,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5570,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5571,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5572,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5573,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5574,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5575,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5576,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5577,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5578,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5579,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5580,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5581,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5582,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5583,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5584,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5585,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5586,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5587,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5588,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5589,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5590,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5591,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5592,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5593,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5594,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5595,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5596,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5597,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5598,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5599,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5600,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
5601,73.5,0.0,520.8100000000001,544.94,333.4,20.0,6.0,55.15,646.7,42.7,2.75,547.68,54.15,26.33,160.55,1.5,47.7,2.3,5.0,150.1,53.604,88.6,0.0,1.0,241.17000000000002,300.0,21.25,2.0,382.77,12.15,414.67,102.87,304.1,61.3,332.85,124.28899999999999,1.75,153.5,2.8,23.73,2510.852,446.63,2910.05,3.5,448.0,42.8,0.15,10.0
